Cataract-intellectual disability-hypogonadism syndrome	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
230	GO:BP	GO:0042983	amyloid precursor protein biosynthetic process	0.0341306610308712	True	"""The chemical reactions and pathways resulting in the formation of amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease."" [GOC:go_curators]"	14	95	2	15719	0.0210526315789473	0.1428571428571428	query_1	['GO:0009059', 'GO:0042982', 'GO:1901566']	['PAWR', 'NCSTN']
233	GO:BP	GO:1902850	microtubule cytoskeleton organization involved in mitosis	0.034309718412433	True	"""Any microtubule cytoskeleton organization that is involved in mitosis."" [GO_REF:0000060, GOC:TermGenie, PMID:18799626]"	164	95	5	15719	0.0526315789473684	0.0304878048780487	query_1	['GO:0000226', 'GO:1903047']	['TPX2', 'HTT', 'MECP2', 'AURKA', 'SUN2']
73	REAC	REAC:R-HSA-181429	Serotonin Neurotransmitter Release Cycle	0.0344229792555362	True	Serotonin Neurotransmitter Release Cycle	17	82	2	10022	0.024390243902439	0.1176470588235294	query_1	['REAC:R-HSA-112310']	['PPFIA3', 'RAB3A']
75	REAC	REAC:R-HSA-181430	Norepinephrine Neurotransmitter Release Cycle	0.0344229792555362	True	Norepinephrine Neurotransmitter Release Cycle	17	82	2	10022	0.024390243902439	0.1176470588235294	query_1	['REAC:R-HSA-112310']	['PPFIA3', 'RAB3A']
74	REAC	REAC:R-HSA-167044	Signalling to RAS	0.0344229792555362	True	Signalling to RAS	17	82	2	10022	0.024390243902439	0.1176470588235294	query_1	['REAC:R-HSA-187687']	['NTRK1', 'NGF']
131	GO:CC	GO:0042734	presynaptic membrane	0.0346089858645613	True	"""A specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction; many synaptic junctions exhibit structural presynaptic characteristics, such as conical, electron-dense internal protrusions, that distinguish it from the remainder of the axon plasma membrane."" [GOC:jl, ISBN:0815316194]"	156	95	4	16420	0.0421052631578947	0.0256410256410256	query_1	['GO:0097060', 'GO:0098793']	['PSEN1', 'NCSTN', 'PSENEN', 'APH1A']
132	GO:CC	GO:0036064	ciliary basal body	0.0350940826086989	True	"""A membrane-tethered, short cylindrical array of microtubules and associated proteins found at the base of a eukaryotic cilium (also called flagellum) that is similar in structure to a centriole and derives from it. The cilium basal body is the site of assembly and remodelling of the cilium and serves as a nucleation site for axoneme growth. As well as anchoring the cilium, it is thought to provide a selective gateway regulating the entry of ciliary proteins and vesicles by intraflagellar transport."" [GOC:cilia, GOC:clt, PMID:21750193]"	157	95	4	16420	0.0421052631578947	0.0254777070063694	query_1	['GO:0005815', 'GO:0005929']	['RAB8A', 'RAB3IP', 'RILP', 'AURKA']
234	GO:BP	GO:0010950	positive regulation of endopeptidase activity	0.0359848568581045	True	"""Any process that increases the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	166	95	5	15719	0.0526315789473684	0.0301204819277108	query_1	['GO:0010952', 'GO:0052548']	['APH1B', 'NCSTN', 'NGFR', 'PSENEN', 'APH1A']
235	GO:BP	GO:0044087	regulation of cellular component biogenesis	0.0366389975969263	True	"""Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]"	917	95	13	15719	0.1368421052631579	0.0141766630316248	query_1	['GO:0044085', 'GO:0050794']	['RAB1B', 'RAB7A', 'HTT', 'RAB3IP', 'RAB5A', 'RAB3GAP2', 'MECP2', 'NTRK1', 'GDI2', 'SIRT2', 'APP', 'RAB3GAP1', 'RAB3A']
236	GO:BP	GO:0006909	phagocytosis	0.0371872015507924	True	"""A vesicle-mediated transport process that results in the engulfment of external particulate material by phagocytes and their delivery to the lysosome. The particles are initially contained within phagocytic vacuoles (phagosomes), which then fuse with primary lysosomes to effect digestion of the particles."" [ISBN:0198506732]"	242	95	6	15719	0.0631578947368421	0.024793388429752	query_1	['GO:0006897']	['RAB34', 'RAB14', 'RAB7A', 'RAB39A', 'RAB31', 'RAB5A']
133	GO:CC	GO:0048786	presynaptic active zone	0.0373282348296474	True	"""A specialized region of the plasma membrane and cell cortex of a presynaptic neuron; encompasses a region of the plasma membrane where synaptic vesicles dock and fuse, and a specialized cortical cytoskeletal matrix."" [GOC:dh, GOC:dl, GOC:ef, GOC:jid, GOC:pr, PMID:3152289]"	87	95	3	16420	0.031578947368421	0.0344827586206896	query_1	['GO:0098793', 'GO:0110165']	['PPFIA3', 'APP', 'RAB3A']
240	GO:BP	GO:0006898	receptor-mediated endocytosis	0.0380740819137013	True	"""An endocytosis process in which cell surface receptors ensure specificity of transport. A specific receptor on the cell surface binds tightly to the extracellular macromolecule (the ligand) that it recognizes; the plasma-membrane region containing the receptor-ligand complex then undergoes endocytosis, forming a transport vesicle containing the receptor-ligand complex and excluding most other plasma-membrane proteins. Receptor-mediated endocytosis generally occurs via clathrin-coated pits and vesicles."" [GOC:mah, ISBN:0716731363]"	244	95	6	15719	0.0631578947368421	0.0245901639344262	query_1	['GO:0006897']	['MICALL1', 'RAB31', 'RIN3', 'RABGEF1', 'HMMR', 'RAB5A']
239	GO:BP	GO:0060009	Sertoli cell development	0.0380740819137013	True	"""The process whose specific outcome is the progression of a Sertoli cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a Sertoli cell fate."" [GOC:dph]"	15	95	2	15719	0.0210526315789473	0.1333333333333333	query_1	['GO:0002064', 'GO:0003006', 'GO:0060008']	['RAB13', 'NTRK1']
238	GO:BP	GO:0097531	mast cell migration	0.0380740819137013	True	"""The movement of a mast cell within or between different tissues and organs of the body."" [GOC:cvs, PMID:24152847]"	15	95	2	15719	0.0210526315789473	0.1333333333333333	query_1	['GO:0097529']	['RIN3', 'RABGEF1']
237	GO:BP	GO:0061462	protein localization to lysosome	0.0380740819137013	True	"""A process in which a protein is transported to, or maintained in, a location within a lysosome."" [GOC:dph]"	51	95	3	15719	0.031578947368421	0.0588235294117647	query_1	['GO:0072665']	['SORT1', 'RAB7A', 'GGA3']
134	GO:CC	GO:0030426	growth cone	0.038398175836276	True	"""The migrating motile tip of a growing neuron projection, where actin accumulates, and the actin cytoskeleton is the most dynamic."" [GOC:aruk, GOC:bc, ISBN:0815316194, PMID:10082468]"	162	95	4	16420	0.0421052631578947	0.0246913580246913	query_1	['GO:0030427', 'GO:0150034']	['PSEN1', 'NGFR', 'SIRT2', 'APP']
241	GO:BP	GO:0008219	cell death	0.0391345646103311	True	"""Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538)."" [GOC:mah, GOC:mtg_apoptosis, PMID:25236395]"	2011	95	22	15719	0.231578947368421	0.0109398309298856	query_1	['GO:0009987']	['GPAM', 'SORT1', 'TPX2', 'ANKLE2', 'PAWR', 'OPTN', 'MTDH', 'PSEN1', 'HTT', 'TMEM102', 'BMX', 'BACE1', 'RABEP1', 'IL24', 'NCSTN', 'NGFR', 'MECP2', 'AURKA', 'NTRK1', 'NGF', 'SIRT2', 'APP']
243	GO:BP	GO:0048812	neuron projection morphogenesis	0.0391428963094181	True	"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]"	610	95	10	15719	0.1052631578947368	0.0163934426229508	query_1	['GO:0031175', 'GO:0120039']	['RAB8A', 'PSEN1', 'NGFR', 'GDI1', 'AURKA', 'NTRK1', 'NGF', 'RAB10', 'APP', 'RAB3A']
242	GO:BP	GO:0033043	regulation of organelle organization	0.0391428963094181	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:mah]"	1154	95	15	15719	0.1578947368421052	0.0129982668977469	query_1	['GO:0006996', 'GO:0051128']	['RBSN', 'RAB1B', 'TPX2', 'RAB7A', 'HTT', 'TMEM102', 'RAB5A', 'EHD3', 'RAB3GAP2', 'MECP2', 'AURKA', 'GDI2', 'SIRT2', 'RAB3GAP1', 'RAB3A']
244	GO:BP	GO:0032386	regulation of intracellular transport	0.0404659209423389	True	"""Any process that modulates the frequency, rate or extent of the directed movement of substances within cells."" [GOC:mah]"	331	95	7	15719	0.0736842105263157	0.0211480362537764	query_1	['GO:0046907', 'GO:0051049', 'GO:0060341']	['PSEN1', 'HPS4', 'YWHAE', 'EHD2', 'GDI1', 'EHD1', 'RAB23']
245	GO:BP	GO:0051336	regulation of hydrolase activity	0.0407115368409983	True	"""Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [GOC:ai]"	933	95	13	15719	0.1368421052631579	0.0139335476956055	query_1	['GO:0050790']	['SORT1', 'HTT', 'APH1B', 'NCSTN', 'NGFR', 'PSENEN', 'RAB3GAP2', 'APH1A', 'NTRK1', 'NGF', 'TBC1D17', 'APP', 'RAB3GAP1']
246	GO:BP	GO:0021782	glial cell development	0.0412524755981194	True	"""The process aimed at the progression of a glial cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	107	95	4	15719	0.0421052631578947	0.0373831775700934	query_1	['GO:0010001', 'GO:0048468']	['PSEN1', 'NCSTN', 'SIRT2', 'APP']
249	GO:BP	GO:0099638	endosome to plasma membrane protein transport	0.0414527123092881	True	"""The directed movement of proteins from the endosome to the plasma membrane in transport vesicles."" [GOC:dos]"	16	95	2	15719	0.0210526315789473	0.125	query_1	['GO:0006886', 'GO:0032456', 'GO:0061951']	['RAB7A', 'RAB8A']
250	GO:BP	GO:0006895	Golgi to endosome transport	0.0414527123092881	True	"""The directed movement of substances from the Golgi to early sorting endosomes. Clathrin vesicles transport substances from the trans-Golgi to endosomes."" [GOC:jl, ISBN:0716731363, PMID:10873832]"	16	95	2	15719	0.0210526315789473	0.125	query_1	['GO:0006892', 'GO:0016482']	['RAB14', 'SORT1']
247	GO:BP	GO:1905906	regulation of amyloid fibril formation	0.0414527123092881	True	"""Any process that modulates the frequency, rate or extent of amyloid fibril formation."" [GO_REF:0000058, GOC:aruk, GOC:bc, GOC:TermGenie, PMID:23106396]"	16	95	2	15719	0.0210526315789473	0.125	query_1	['GO:0051246', 'GO:1902903', 'GO:1990000']	['PSEN1', 'APP']
248	GO:BP	GO:1901741	positive regulation of myoblast fusion	0.0414527123092881	True	"""Any process that activates or increases the frequency, rate or extent of myoblast fusion."" [GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21364645]"	16	95	2	15719	0.0210526315789473	0.125	query_1	['GO:0007520', 'GO:0060143', 'GO:1901739']	['EHD2', 'EHD1']
251	GO:BP	GO:0010952	positive regulation of peptidase activity	0.0420151698772889	True	"""Any process that increases the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]"	175	95	5	15719	0.0526315789473684	0.0285714285714285	query_1	['GO:0045862', 'GO:0051345', 'GO:0052547']	['APH1B', 'NCSTN', 'NGFR', 'PSENEN', 'APH1A']
135	GO:CC	GO:0030427	site of polarized growth	0.0421682529340006	True	"""Any part of a cell where non-isotropic growth takes place."" [GOC:mah]"	167	95	4	16420	0.0421052631578947	0.0239520958083832	query_1	['GO:0110165']	['PSEN1', 'NGFR', 'SIRT2', 'APP']
136	GO:CC	GO:0005790	smooth endoplasmic reticulum	0.0429353202225058	True	"""The smooth endoplasmic reticulum (smooth ER or SER) has no ribosomes attached to it. The smooth ER is the recipient of the proteins synthesized in the rough ER. Those proteins to be exported are passed to the Golgi complex, the resident proteins are returned to the rough ER and the lysosomal proteins after phosphorylation of their mannose residues are passed to the lysosomes. Glycosylation of the glycoproteins also continues. The smooth ER is the site of synthesis of lipids, including the phospholipids. The membranes of the smooth ER also contain enzymes that catalyze a series of reactions to detoxify both lipid-soluble drugs and harmful products of metabolism. Large quantities of certain compounds such as phenobarbital cause an increase in the amount of the smooth ER."" [ISBN:0198506732]"	34	95	2	16420	0.0210526315789473	0.0588235294117647	query_1	['GO:0005783']	['PSEN1', 'APP']
139	GO:CC	GO:0060200	clathrin-sculpted acetylcholine transport vesicle	0.0433873162836186	True	"""A clathrin-sculpted lipid bilayer membrane-enclosed vesicle after clathrin release and containing acetylcholine."" [GOC:dph]"	3	95	1	16420	0.0105263157894736	0.3333333333333333	query_1	['GO:0030133', 'GO:0060198']	['RAB3A']
140	GO:CC	GO:1990812	growth cone filopodium	0.0433873162836186	True	"""A thin, stiff protrusion extended by the leading edge of an axonal or dendritic growth cone."" [PMID:25598228]"	3	95	1	16420	0.0105263157894736	0.3333333333333333	query_1	['GO:0030175', 'GO:0030426', 'GO:0043005']	['APP']
141	GO:CC	GO:0098842	postsynaptic early endosome	0.0433873162836186	True	"""An early endosome of the postsynapse. It acts as the major sorting station on the endocytic pathway, targeting neurotransmitter receptors for degregation or recycling."" [PMID:19603039, PMID:20820847, PMID:24727350]"	3	95	1	16420	0.0105263157894736	0.3333333333333333	query_1	['GO:0005769', 'GO:0098845']	['RAB5A']
137	GO:CC	GO:0060201	clathrin-sculpted acetylcholine transport vesicle membrane	0.0433873162836186	True	"""The lipid bilayer surrounding a clathrin-sculpted acetylcholine transport vesicle."" [GOC:dph]"	3	95	1	16420	0.0105263157894736	0.3333333333333333	query_1	['GO:0030658', 'GO:0030665', 'GO:0060200']	['RAB3A']
138	GO:CC	GO:0044308	axonal spine	0.0433873162836186	True	"""A spine that originates from the axon, usually from the initial segment."" [NIF_Subcellular:sao18239917]"	3	95	1	16420	0.0105263157894736	0.3333333333333333	query_1	['GO:0030424', 'GO:0044309']	['EEA1']
142	GO:CC	GO:0051233	spindle midzone	0.0434643430553511	True	"""The area in the center of the spindle where the spindle microtubules from opposite poles overlap."" [GOC:ai, PMID:15296749]"	35	95	2	16420	0.0210526315789473	0.0571428571428571	query_1	['GO:0005819', 'GO:0110165']	['AURKA', 'APP']
252	GO:BP	GO:0120039	plasma membrane bounded cell projection morphogenesis	0.045091677182596	True	"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]"	626	95	10	15719	0.1052631578947368	0.0159744408945686	query_1	['GO:0048858']	['RAB8A', 'PSEN1', 'NGFR', 'GDI1', 'AURKA', 'NTRK1', 'NGF', 'RAB10', 'APP', 'RAB3A']
254	GO:BP	GO:0051656	establishment of organelle localization	0.0452390282097016	True	"""The directed movement of an organelle to a specific location."" [GOC:ai]"	431	95	8	15719	0.0842105263157894	0.0185614849187935	query_1	['GO:0051234', 'GO:0051640']	['RAB7A', 'PSEN1', 'HTT', 'RABGEF1', 'RAB1A', 'SUN2', 'RAB3A', 'RAB6A']
253	GO:BP	GO:0031329	regulation of cellular catabolic process	0.0452390282097016	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:mah]"	627	95	10	15719	0.1052631578947368	0.0159489633173843	query_1	['GO:0009894', 'GO:0031323', 'GO:0044248']	['OPTN', 'MTDH', 'RAB8A', 'PSEN1', 'HTT', 'TNRC6C', 'RAB3GAP2', 'SIRT2', 'APP', 'RAB3GAP1']
255	GO:BP	GO:0010506	regulation of autophagy	0.0455244453495703	True	"""Any process that modulates the frequency, rate or extent of autophagy. Autophagy is the process in which cells digest parts of their own cytoplasm."" [GOC:dph, GOC:tb]"	341	95	7	15719	0.0736842105263157	0.0205278592375366	query_1	['GO:0006914', 'GO:0031329']	['OPTN', 'MTDH', 'RAB8A', 'HTT', 'RAB3GAP2', 'SIRT2', 'RAB3GAP1']
256	GO:BP	GO:1903358	regulation of Golgi organization	0.0455259377672443	True	"""Any process that modulates the frequency, rate or extent of Golgi organization."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:17562788]"	17	95	2	15719	0.0210526315789473	0.1176470588235294	query_1	['GO:0007030', 'GO:0033043']	['RBSN', 'EHD3']
257	GO:BP	GO:0050746	regulation of lipoprotein metabolic process	0.0455259377672443	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving lipoproteins, any conjugated, water-soluble protein in which the nonprotein group consists of a lipid or lipids."" [GOC:ai]"	17	95	2	15719	0.0210526315789473	0.1176470588235294	query_1	['GO:0031323', 'GO:0042157', 'GO:0051246']	['RAB3GAP2', 'RAB3GAP1']
258	GO:BP	GO:0071417	cellular response to organonitrogen compound	0.0455400248636459	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organonitrogen stimulus. An organonitrogen compound is formally a compound containing at least one carbon-nitrogen bond."" [GOC:mah]"	629	95	10	15719	0.1052631578947368	0.0158982511923688	query_1	['GO:0010243', 'GO:0071310', 'GO:0071495', 'GO:1901699']	['RAB8A', 'PSEN1', 'RAB31', 'BACE1', 'NCSTN', 'RAB13', 'NGFR', 'RAB10', 'SIRT2', 'APP']
